Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Estimated Cost,Profit Margin %,ROI_Factor,Ship Delay,Shipping Class,Order Year,Order Month,Order Day,Sales_Performance,Is_Profitable
8025,CA-2015-129189,2015-07-21,2015-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,0.3132,0.7308000000000001,30.0,0.4285714285714285,4,Standard,2015,July,21,Low Sales,True
8026,CA-2016-132465,2016-09-11,2016-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-O Duramat Antistatic Studded Beveled Mat For Medium Pile Carpeting,210.68,63.204,147.476,30.0,0.4285714285714286,4,Standard,2016,September,11,Medium Sales,True
8027,CA-2016-132465,2016-09-11,2016-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,23.639999999999997,55.16,30.0,0.42857142857142855,4,Standard,2016,September,11,Low Sales,True
8028,CA-2016-132465,2016-09-11,2016-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech Ls21 Speaker System - Pc Multimedia - 2.1-Ch - Wired,19.99,5.996999999999999,13.992999999999999,30.0,0.42857142857142855,4,Standard,2016,September,11,Low Sales,True
8029,CA-2016-132465,2016-09-11,2016-09-15,Second Class,DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,231.80399999999997,540.876,30.0,0.42857142857142855,4,Standard,2016,September,11,Medium Sales,True
8030,CA-2017-166373,2017-10-21,2017-10-25,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,106.08,31.823999999999998,74.256,30.0,0.42857142857142855,4,Standard,2017,October,21,Medium Sales,True
8031,CA-2017-158806,2017-01-07,2017-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,6.9228,16.153200000000002,30.0,0.4285714285714285,4,Standard,2017,January,7,Low Sales,True
8032,CA-2017-158806,2017-01-07,2017-01-11,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,7.776,18.144000000000002,30.0,0.4285714285714285,4,Standard,2017,January,7,Low Sales,True
8033,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,14.385599999999998,33.5664,30.0,0.4285714285714285,3,Standard,2016,June,25,Low Sales,True
8034,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,0.29519999999999996,0.6888000000000001,30.0,0.4285714285714285,3,Standard,2016,June,25,Low Sales,True
8035,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,"Ge General Use Halogen Bulbs, 100 Watts, 1 Bulb Per Pack",75.384,22.615199999999998,52.7688,30.0,0.42857142857142855,3,Standard,2016,June,25,Low Sales,True
8036,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,1.3823999999999999,3.2256,30.0,0.42857142857142855,3,Standard,2016,June,25,Low Sales,True
8037,CA-2016-153738,2016-09-20,2016-09-22,First Class,AG-10270,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001308,Office Supplies,Binders,Gbc Standard Plastic Binding Systems' Combs,37.68,11.304,26.375999999999998,30.0,0.4285714285714286,2,Express,2016,September,20,Low Sales,True
8038,CA-2018-169012,2018-07-10,2018-07-14,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet Surgemaster Home Series,41.91,12.572999999999999,29.336999999999996,30.0,0.4285714285714286,4,Standard,2018,July,10,Low Sales,True
8039,CA-2018-109393,2018-06-30,2018-07-02,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,130.7997,305.1993,30.0,0.4285714285714286,2,Express,2018,June,30,Medium Sales,True
8040,CA-2018-121489,2018-08-21,2018-08-25,Second Class,CM-11815,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,116.6112,272.0928,30.0,0.42857142857142855,4,Standard,2018,August,21,Medium Sales,True
8041,CA-2018-121489,2018-08-21,2018-08-25,Second Class,CM-11815,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,171.774,400.80600000000004,30.0,0.42857142857142855,4,Standard,2018,August,21,Medium Sales,True
8042,CA-2018-121489,2018-08-21,2018-08-25,Second Class,CM-11815,Candace Mcmahon,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356Us Mouse-In-A-Box Usb Desktop Mouse,33.18,9.953999999999999,23.226,30.0,0.42857142857142855,4,Standard,2018,August,21,Low Sales,True
8043,US-2018-133081,2018-03-11,2018-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 Gb Usb 2.0 Flash Drive,63.88,19.164,44.716,30.0,0.4285714285714286,4,Standard,2018,March,11,Low Sales,True
8044,US-2018-133081,2018-03-11,2018-03-15,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,8.016,18.704,30.0,0.42857142857142855,4,Standard,2018,March,11,Low Sales,True
8045,CA-2018-165008,2018-09-15,2018-09-17,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",295.056,88.51679999999999,206.5392,30.0,0.42857142857142855,2,Express,2018,September,15,Medium Sales,True
8046,CA-2017-145611,2017-09-20,2017-09-24,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare Hepa Air Cleaner,393.25,117.975,275.275,30.0,0.4285714285714286,4,Standard,2017,September,20,Medium Sales,True
8047,CA-2017-113600,2017-12-15,2017-12-17,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,0.6642,1.5497999999999998,30.0,0.4285714285714286,2,Express,2017,December,15,Low Sales,True
8048,CA-2018-130834,2018-11-03,2018-11-06,Second Class,JM-16195,Justin Mackendrick,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,4.8816,11.3904,30.0,0.42857142857142855,3,Standard,2018,November,3,Low Sales,True
8049,CA-2017-168543,2017-07-03,2017-07-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10035,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,212.058,494.802,30.0,0.42857142857142855,4,Standard,2017,July,3,Medium Sales,True
8050,CA-2015-144974,2015-09-26,2015-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,1.791,4.179,30.0,0.42857142857142855,4,Standard,2015,September,26,Low Sales,True
8051,CA-2015-144974,2015-09-26,2015-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001095,Furniture,Furnishings,Dax Black Cherry Wood-Tone Poster Frame,21.184,6.3552,14.828800000000001,30.0,0.42857142857142855,4,Standard,2015,September,26,Low Sales,True
8052,CA-2015-144974,2015-09-26,2015-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,12.412799999999999,28.9632,30.0,0.42857142857142855,4,Standard,2015,September,26,Low Sales,True
8053,CA-2015-109904,2015-07-14,2015-07-17,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,5.382000000000001,12.558,30.0,0.4285714285714286,3,Standard,2015,July,14,Low Sales,True
8054,CA-2018-152205,2018-09-28,2018-10-05,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,Gbc Standard Plastic Binding Systems Combs,2.655,0.7964999999999999,1.8584999999999998,30.0,0.42857142857142855,7,Late,2018,September,28,Low Sales,True
8055,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,267.705,624.645,30.0,0.42857142857142855,7,Late,2016,August,28,Medium Sales,True
8056,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase In Odessa Pine,307.666,92.29979999999999,215.3662,30.0,0.42857142857142855,7,Late,2016,August,28,Medium Sales,True
8057,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers In Natural & Black,728.82,218.64600000000002,510.17400000000004,30.0,0.42857142857142855,7,Late,2016,August,28,Medium Sales,True
8058,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,Gbc Wire Binding Combs,41.36,12.408,28.951999999999998,30.0,0.4285714285714286,7,Late,2016,August,28,Low Sales,True
8059,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,Invisibleshield By Zagg Smudge-Free Screen Protector,43.176,12.9528,30.223200000000002,30.0,0.42857142857142855,7,Late,2016,August,28,Low Sales,True
8060,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,1.248,2.912,30.0,0.4285714285714286,7,Late,2016,August,28,Low Sales,True
8061,CA-2016-156013,2016-09-20,2016-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.4,18.419999999999998,42.980000000000004,30.0,0.4285714285714285,6,Late,2016,September,20,Low Sales,True
8062,CA-2016-156013,2016-09-20,2016-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,7.3344,17.1136,30.0,0.4285714285714285,6,Late,2016,September,20,Low Sales,True
8063,CA-2017-132997,2017-11-07,2017-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,At&T Sb67148 Synj,263.96,79.18799999999999,184.772,30.0,0.42857142857142855,2,Express,2017,November,7,Medium Sales,True
8064,CA-2017-132997,2017-11-07,2017-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,107.991,251.97900000000004,30.0,0.4285714285714285,2,Express,2017,November,7,Medium Sales,True
8065,CA-2017-132997,2017-11-07,2017-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,3.888,9.072000000000001,30.0,0.4285714285714285,2,Express,2017,November,7,Low Sales,True
8066,CA-2017-132997,2017-11-07,2017-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base For Stackable Storage Shelf, Platinum",116.82,35.046,81.774,30.0,0.42857142857142855,2,Express,2017,November,7,Medium Sales,True
8067,CA-2017-132997,2017-11-07,2017-11-09,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,Ibico Eb-19 Dual Function Manual Binding System,276.784,83.03519999999999,193.74880000000002,30.0,0.4285714285714285,2,Express,2017,November,7,Medium Sales,True
8068,US-2016-160563,2016-10-20,2016-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,71.991,167.97899999999998,30.0,0.4285714285714286,4,Standard,2016,October,20,Medium Sales,True
8069,US-2016-160563,2016-10-20,2016-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,4.806,11.213999999999999,30.0,0.4285714285714286,4,Standard,2016,October,20,Low Sales,True
8070,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,454.56,136.368,318.192,30.0,0.42857142857142855,4,Standard,2018,January,1,Medium Sales,True
8071,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",141.42,42.425999999999995,98.994,30.0,0.42857142857142855,4,Standard,2018,January,1,Medium Sales,True
8072,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,93.2232,217.5208,30.0,0.4285714285714286,4,Standard,2018,January,1,Medium Sales,True
8073,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters By Dixon,12.736,3.8208,8.9152,30.0,0.42857142857142855,4,Standard,2018,January,1,Low Sales,True
8074,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,Gbc Instant Report Kit,6.47,1.9409999999999998,4.529,30.0,0.42857142857142855,4,Standard,2018,January,1,Low Sales,True
8075,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue",13.748,4.1244,9.6236,30.0,0.42857142857142855,4,Standard,2018,January,1,Low Sales,True
8076,CA-2018-151750,2018-01-01,2018-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,4.5672,10.6568,30.0,0.42857142857142855,4,Standard,2018,January,1,Low Sales,True
8077,CA-2016-106187,2016-06-23,2016-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,8.226,19.194000000000003,30.0,0.42857142857142855,6,Late,2016,June,23,Low Sales,True
8078,CA-2016-106187,2016-06-23,2016-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,Gbc Docubind P100 Manual Binding Machine,165.98,49.794,116.18599999999999,30.0,0.42857142857142855,6,Late,2016,June,23,Medium Sales,True
8079,CA-2016-106187,2016-06-23,2016-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,Dell Slim Usb Multimedia Keyboard,75.0,22.5,52.5,30.0,0.42857142857142855,6,Late,2016,June,23,Low Sales,True
8080,US-2017-164945,2017-11-22,2017-11-27,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,134.272,40.2816,93.9904,30.0,0.42857142857142855,5,Standard,2017,November,22,Medium Sales,True
8081,CA-2016-150714,2016-10-26,2016-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,43.9632,102.58080000000001,30.0,0.42857142857142855,6,Late,2016,October,26,Medium Sales,True
8082,CA-2016-150714,2016-10-26,2016-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,39.5712,92.33279999999999,30.0,0.4285714285714286,6,Late,2016,October,26,Medium Sales,True
8083,CA-2016-150714,2016-10-26,2016-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite Tlp810Net Broadband Surge For Modem/Fax,203.88,61.163999999999994,142.716,30.0,0.4285714285714285,6,Late,2016,October,26,Medium Sales,True
8084,CA-2016-150714,2016-10-26,2016-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets For Polaroid Photos,14.301,4.2903,10.0107,30.0,0.4285714285714286,6,Late,2016,October,26,Low Sales,True
8085,CA-2016-150714,2016-10-26,2016-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,215.59199999999998,503.048,30.0,0.42857142857142855,6,Late,2016,October,26,Medium Sales,True
8086,CA-2017-105753,2017-10-20,2017-10-26,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,18.33,42.77,30.0,0.4285714285714285,6,Late,2017,October,20,Low Sales,True
8087,CA-2018-120894,2018-04-28,2018-05-02,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony Hepa Quiet Air Purifiers,28.08,8.424,19.656,30.0,0.42857142857142855,4,Standard,2018,April,28,Low Sales,True
8088,CA-2017-106621,2017-09-29,2017-10-01,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,3.1488,7.347200000000001,30.0,0.42857142857142855,2,Express,2017,September,29,Low Sales,True
8089,CA-2016-107020,2016-07-10,2016-07-14,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,11.976,27.944000000000003,30.0,0.42857142857142855,4,Standard,2016,July,10,Low Sales,True
8090,US-2016-117492,2016-08-07,2016-08-09,First Class,NS-18640,Noel Staavos,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,23.273999999999997,54.306,30.0,0.42857142857142855,2,Express,2016,August,7,Low Sales,True
8091,CA-2015-101392,2015-12-07,2015-12-13,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,80.808,188.55200000000002,30.0,0.42857142857142855,6,Late,2015,December,7,Medium Sales,True
8092,CA-2016-127502,2016-12-10,2016-12-14,Standard Class,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,1.728,4.032,30.0,0.42857142857142855,4,Standard,2016,December,10,Low Sales,True
8093,CA-2018-143658,2018-11-08,2018-11-13,Second Class,SR-20425,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,Panasonic Kp-310 Heavy-Duty Electric Pencil Sharpener,109.9,32.97,76.93,30.0,0.4285714285714285,5,Standard,2018,November,8,Medium Sales,True
8094,CA-2018-133046,2018-07-27,2018-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,Staple-Based Wall Hangings,23.88,7.164,16.716,30.0,0.42857142857142855,5,Standard,2018,July,27,Low Sales,True
8095,CA-2018-133046,2018-07-27,2018-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,7.859999999999999,18.34,30.0,0.42857142857142855,5,Standard,2018,July,27,Low Sales,True
8096,CA-2018-133046,2018-07-27,2018-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,3.888,9.072000000000001,30.0,0.4285714285714285,5,Standard,2018,July,27,Low Sales,True
8097,CA-2018-133046,2018-07-27,2018-08-01,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 Gb Usb 2.0 Flash Drive,234.95,70.485,164.46499999999997,30.0,0.42857142857142866,5,Standard,2018,July,27,Medium Sales,True
8098,CA-2018-122798,2018-12-28,2019-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,35.475,82.775,30.0,0.42857142857142855,4,Standard,2018,December,28,Medium Sales,True
8099,CA-2018-122798,2018-12-28,2019-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1.284,2.9960000000000004,30.0,0.4285714285714285,4,Standard,2018,December,28,Low Sales,True
8100,CA-2017-169663,2017-03-10,2017-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital Datatraveler 16Gb Usb 2.0,26.85,8.055,18.795,30.0,0.4285714285714285,3,Standard,2017,March,10,Low Sales,True
8101,CA-2017-169663,2017-03-10,2017-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata Mb760 Printer,3357.6,1007.28,2350.3199999999997,30.0,0.4285714285714286,3,Standard,2017,March,10,High Sales,True
8102,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,2.4779999999999998,5.782,30.0,0.42857142857142855,4,Standard,2016,May,22,Low Sales,True
8103,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,Zebra Gx420T Direct Thermal/Thermal Transfer Printer,2973.32,891.996,2081.324,30.0,0.42857142857142855,4,Standard,2016,May,22,High Sales,True
8104,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,31.437,73.35300000000001,30.0,0.42857142857142855,4,Standard,2016,May,22,Medium Sales,True
8105,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,Aastra 57I Voip Phone,775.728,232.71839999999997,543.0096,30.0,0.42857142857142855,4,Standard,2016,May,22,Medium Sales,True
8106,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library With Doors, Fruitwood Finish",89.0664,26.71992,62.34648,30.0,0.42857142857142855,2,Express,2018,February,17,Low Sales,True
8107,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,52.632,122.80799999999999,30.0,0.4285714285714286,2,Express,2018,February,17,Medium Sales,True
8108,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,Jawbone Mini Jambox Wireless Bluetooth Speaker,438.336,131.5008,306.8352,30.0,0.4285714285714286,2,Express,2018,February,17,Medium Sales,True
8109,US-2018-167570,2018-12-08,2018-12-15,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,64.6632,150.88080000000002,30.0,0.42857142857142855,7,Late,2018,December,8,Medium Sales,True
